osm_id,nome,cognome,data_nascita,cod_fisc
333,Zaccaria,Gallo,1972-02-05 21:17:17.098038,GLLZCCR72B45A407
334,Vittoria,Gatti,1968-01-03 21:17:17.098038,GTTVTTR68A3A409
335,Zeno,Giordano,1988-10-07 21:17:17.098038,GRDNZN88R47A412
336,Vittoria,Grassi,1979-02-19 21:17:17.098038,GRSSVTTR79B19A413
337,Alessio,Greco,2000-01-05 21:17:17.098038,GRCLSS00A45A414
338,Vittoria,Guerra,1977-04-23 21:17:17.098038,GRRVTTR77D63A415
339,Christian,Lombardo,2001-03-24 21:17:17.098038,LMBRDCHRSTN01C24A418
340,Vittoria,Longo,1996-08-24 21:17:17.098038,LNGVTTR96M64A419
341,Fabio,Marino,2000-04-29 21:17:17.098038,MRNFB00D69A424
342,Vittoria,Martini,1986-03-01 21:17:17.098038,MRTNVTTR86C41A421
343,Federico,Martinelli,2003-06-08 21:17:17.098038,MRTNLLFDRC03H8A422
344,Vittoria,Mariani,1972-06-21 21:17:17.098038,MRNVTTR72H61A425
345,Filippo,Mazzola,1975-04-14 21:17:17.098038,MZZLFLPP75D14A427
346,Vittoria,Mazzoli,1982-04-03 21:17:17.098038,MZZLVTTR82D3A429
347,Giacomo,Messina,1974-07-06 21:17:17.098038,MSSNGCM74L6A430
348,Vittoria,Montagna,2004-12-14 21:17:17.098038,MNTGNVTTR04T54A431
349,Giammaria,Montanari,1971-04-05 21:17:17.098038,MNTNRGMMR71D45A432
350,Vittoria,Napolitano,1999-04-24 21:17:17.098038,NPLTNVTTR99D24A433
351,Guglielmo,Pagano,1982-01-06 21:17:17.098038,PGNGGLLM82A6A434
352,Vittoria,Pellegrini,1974-11-18 21:17:17.098038,PLLGRNVTTR74S58A435
353,Mauro,Piazza,1998-12-30 21:17:17.098038,PZZMR98T70A437
354,Vittoria,Pinto,1967-10-29 21:17:17.098038,PNTVTTR67R69A436
355,Simone,Pugliese,1973-09-12 21:17:17.098038,PGLSSMN73P52A438
356,Vittoria,Riva,1985-03-22 21:17:17.098038,RVVTTR85C22A439
357,Tiziano,Rizzi,1989-10-31 21:17:17.098038,RZZTZN89R31A441
358,Vittoria,Rizzo,1993-04-02 21:17:17.098038,RZZVTTR93D2A443
359,Adriano,Romano,1995-03-21 21:17:17.098038,RMNDRN95C21A444
360,Vittoria,Rossetti,1969-04-05 21:17:17.098038,RSSTTVTTR69D45A445
361,Alessandro,Ruggiero,1993-09-05 21:17:17.098038,RGGRLSSNDR93P5A446
362,Vittoria,Russo,1992-03-24 21:17:17.098038,RSSVTTR92C24A447
363,Antonio,Sacco,1974-02-26 21:17:17.098038,SCCNTN74B26A448
364,Vittoria,Sartori,1969-06-07 21:17:17.098038,SRTRVTTR69H7A449
365,Augusto,Serra,2000-08-28 21:17:17.098038,SRRGST00M28A451
366,Vittoria,Silvestri,1978-07-07 21:17:17.098038,SLVSTRVTTR78L47A452
367,Bruno,Sorrentino,1971-09-02 21:17:17.098038,SRRNTNBRN71P2A453
368,Vittoria,Testa,2003-04-16 21:17:17.098038,TSTVTTR03D56A440
369,Carlo,Valentini,1998-09-03 21:17:17.098038,VLNTNCRL98P3A454
370,Vittoria,Villa,1972-07-20 21:17:17.098038,VLLVTTR72L20A455
371,Dario,Vitale,1969-03-12 21:17:17.098038,VTLDR69C12A458
372,Vittoria,Amato,1972-11-15 21:17:17.098038,MTVTTR72S55A459
373,Edoardo,Barbieri,2002-08-16 21:17:17.098038,BRBRDRD02M16A460
374,Vittoria,Basile,1994-07-30 21:17:17.098038,BSLVTTR94L70A461
375,Enrico,Bernardi,1987-01-05 21:17:17.098038,BRNRDNRC87A5A462
376,Vittoria,Caputo,1983-06-24 21:17:17.098038,CPTVTTR83H64A463
377,Ezio,Carbone,1987-11-25 21:17:17.098038,CRBNZ87S25A464
378,Vittoria,Conti,1972-01-07 21:17:17.098038,CNTVTTR72A7A465
379,Fabio,Coppola,1966-11-16 21:17:17.098038,CPPLFB66S16A467
380,Vittoria,Damico,1965-12-10 21:17:17.098038,DMCVTTR65T10A466
381,Federico,De Angelis,2004-07-12 21:17:17.098038,DNGLSFDRC04L52A470
382,Vittoria,De Rosa,1996-07-07 21:17:17.098038,DRSVTTR96L47A471
383,Filippo,De Luca,1965-07-11 21:17:17.098038,DLCFLPP65L11A473
384,Vittoria,D'Angelo,2002-07-19 21:17:17.098038,DNGLVTTR02L59A474
385,Francesco,D'Amico,1995-12-02 21:17:17.098038,DMCFRNCSC95T2A475
386,Vittoria,D'Amore,1999-08-05 21:17:17.098038,DMRVTTR99M5A476
387,Franco,De Santis,1987-09-16 21:17:17.098038,DSNTSFRNC87P56A477
388,Vittoria,Donati,1970-05-17 21:17:17.098038,DNTVTTR70E17A478
389,Gabriele,Farina,1968-08-31 21:17:17.098038,FRNGBRL68M71A479
390,Vittoria,Ferraro,1995-01-28 21:17:17.098038,FRRRVTTR95A28A480
391,Gennaro,Ferro,1988-06-25 21:17:17.098038,FRRGNNR88H65A481
392,Vittoria,Fontana,1970-01-31 21:17:17.098038,FNTNVTTR70A71A482
393,Giacomo,Gallo,1994-09-04 21:17:17.098038,GLLGCM94P4A484
394,Vittoria,Gatti,2005-08-09 21:17:17.098038,GTTVTTR05M9A485
395,Giampaolo,Giordano,1988-03-09 21:17:17.098038,GRDNGMPL88C9A486
396,Vittoria,Grassi,1971-11-08 21:17:17.098038,GRSSVTTR71S8A487
397,Giancarlo,Greco,1991-04-25 21:17:17.098038,GRCGNCRL91D25A488
398,Vittoria,Guerra,1985-08-15 21:17:17.098038,GRRVTTR85M15A489
399,Gianfranco,Lombardo,1983-05-21 21:17:17.098038,LMBRDGNFRNC83E21A490
400,Vittoria,Bianchi,1996-07-27 21:17:17.098038,BNCHVTTR96L67A491
401,Gianluca,Romano,1979-12-13 21:17:17.098038,RMNGNLC79T53A492
402,Vittoria,Colombo,1974-08-28 21:17:17.098038,CLMBVTTR74M28A494
403,Gianmarco,Ricci,1990-10-26 21:17:17.098038,RCCGNMRC90R26A495
404,Vittoria,Marino,1966-05-16 21:17:17.098038,MRNVTTR66E56A496
405,Gianmaria,Greco,1990-10-07 21:17:17.098038,GRCGNMR90R7A497
406,Vittoria,Bruno,1988-03-11 21:17:17.098038,BRNVTTR88C51A499
407,Gianpaolo,Gallo,1990-09-28 21:17:17.098038,GLLGNPL90P28A501
408,Vittoria,Conti,2004-09-24 21:17:17.098038,CNTVTTR04P24A502
409,Gianpiero,De Luca,1965-05-07 21:17:17.098038,DLCGNPR65E7A503
410,Vittoria,Costa,1979-11-24 21:17:17.098038,CSTVTTR79S64A506
411,Giorgio,Mancini,1983-12-09 21:17:17.098038,MNCNGRG83T9A507
412,Vittoria,Rizzo,1988-02-19 21:17:17.098038,RZZVTTR88B59A508
413,Giovanni,Lombardi,2004-06-29 21:17:17.098038,LMBRDGVNN04H29A509
414,Vittoria,Moretti,1968-03-01 21:17:17.098038,MRTTVTTR68C41A511
415,Giuseppe,Barbieri,1984-09-15 21:17:17.098038,BRBRGSPP84P55A512
416,Vittoria,Fontana,2000-12-31 21:17:17.098038,FNTNVTTR00T71A514
417,Gregorio,Santoro,1999-08-12 21:17:17.098038,SNTRGRGR99M52A515
418,Vittoria,Mariani,1988-02-25 21:17:17.098038,MRNVTTR88B65A516
419,Guido,Rinaldi,1974-06-02 21:17:17.098038,RNLDGD74H2A517
420,Vittoria,Ferrara,1992-09-29 21:17:17.098038,FRRRVTTR92P29A518
421,Iacopo,Martini,1980-12-30 21:17:17.098038,MRTNCP80T70A519
422,Vittoria,Leone,2003-02-06 21:17:17.098038,LNVTTR03B46M258
423,Italo,Gatti,1989-11-23 21:17:17.098038,GTTTL89S23A520
424,Vittoria,Benedetti,1969-01-03 21:17:17.098038,BNDTTVTTR69A3A521
425,Ivan,Sartori,1977-09-26 21:17:17.098038,SRTRVN77P66A522
426,Vittoria,Monti,1987-12-14 21:17:17.098038,MNTVTTR87T14A523
427,Leonardo,Villa,1995-04-14 21:17:17.098038,VLLLNRD95D54A094
428,Vittoria,Amato,1968-09-07 21:17:17.098038,MTVTTR68P47A108
429,Liberato,Marini,1992-01-03 21:17:17.098038,MRNLBRT92A43A525
430,Vittoria,De Santis,1965-12-29 21:17:17.098038,DSNTSVTTR65T69A526
431,Lorenzo,Palumbo,1968-10-15 21:17:17.098038,PLMBLRNZ68R55A527
432,Vittoria,Bernardi,1993-02-08 21:17:17.098038,BRNRDVTTR93B48A530
433,Luca,Fiore,1967-12-29 21:17:17.098038,FRLC67T29A529
434,Vittoria,Ferri,1988-06-08 21:17:17.098038,FRRVTTR88H8A528
435,Luciano,Pellegrini,1995-11-22 21:17:17.098038,PLLGRNLCN95S62A531
436,Vittoria,Damico,2005-07-28 21:17:17.098038,DMCVTTR05L68A532
437,Marcello,Basile,2003-11-08 21:17:17.098038,BSLMRCLL03S48A533
438,Vittoria,Graziani,1974-05-14 21:17:17.098038,GRZNVTTR74E54A534
439,Marco,Rossetti,2001-09-04 21:17:17.098038,RSSTTMRC01P4A535
440,Vittoria,Palmieri,2005-09-06 21:17:17.098038,PLMRVTTR05P6A536
441,Mario,Donati,1986-07-21 21:17:17.098038,DNTMR86L21M214
442,Vittoria,Battaglia,1981-04-20 21:17:17.098038,BTTGLVTTR81D20A540
443,Massimiliano,Martino,1985-12-27 21:17:17.098038,MRTNMSSMLN85T27A538
444,Vittoria,Rizzi,1981-12-31 21:17:17.098038,RZZVTTR81T31A539
445,Massimo,Neri,1986-08-01 21:17:17.098038,NRMSSM86M1A541
446,Vittoria,Vitale,1972-06-02 21:17:17.098038,VTLVTTR72H42A537
447,Mauro,De Angelis,1995-08-28 21:17:17.098038,DNGLSMR95M28A542
448,Vittoria,Serra,1997-03-08 21:17:17.098038,SRRVTTR97C48A544
449,Michele,Coppola,1965-03-06 21:17:17.098038,CPPLMCHL65C6A546
450,Vittoria,Testa,1994-01-11 21:17:17.098038,TSTVTTR94A11A547
451,Niccolò,Piazza,1999-10-26 21:17:17.098038,PZZNCCL99R26A552
452,Vittoria,Ferraro,1993-08-27 21:17:17.098038,FRRRVTTR93M67A551
453,Nicola,Valentini,1990-02-04 21:17:17.098038,VLNTNNCL90B4A550
454,Vittoria,Bianchini,1980-11-19 21:17:17.098038,BNCHNVTTR80S19A553
455,Orazio,Benedetti,1988-05-26 21:17:17.098038,BNDTTRZ88E26A555
456,Vittoria,Parisi,1966-10-07 21:17:17.098038,PRSVTTR66R7A557
457,Ottavio,Sacco,1986-08-19 21:17:17.098038,SCCTTV86M19A560
458,Vittoria,De Rosa,1975-05-08 21:17:17.098038,DRSVTTR75E48A564
459,Paolo,Ferretti,1989-04-22 21:17:17.098038,FRRTTPL89D22A565
460,Vittoria,Morelli,1981-12-08 21:17:17.098038,MRLLVTTR81T48A567
461,Pasquale,Contini,1990-02-13 21:17:17.098038,CNTNPSQL90B13A568
462,Vittoria,Mazzoli,2000-03-08 21:17:17.098038,MZZLVTTR00C8A566
463,Piero,Rosati,1974-02-18 21:17:17.098038,RSTPR74B18A570
464,Vittoria,De Luca,1971-12-28 21:17:17.098038,DLCVTTR71T28A572
465,Pietro,Costa,1990-08-14 21:17:17.098038,CSTPTR90M14A574
466,Vittoria,Gallo,1982-05-19 21:17:17.098038,GLLVTTR82E59A573
467,Raffaele,Santoro,1996-12-31 21:17:17.098038,SNTRRFFL96T71A569
468,Vittoria,Caputo,1991-06-02 21:17:17.098038,CPTVTTR91H42A571
469,Raimondo,D'Angelo,1970-11-04 21:17:17.098038,DNGLRMND70S44A575
470,Vittoria,Benedetto,1982-09-20 21:17:17.098038,BNDTTVTTR82P20A576
471,Renato,Marchetti,1981-06-12 21:17:17.098038,MRCHTTRNT81H52A577
472,Vittoria,D'Amico,1999-08-02 21:17:17.098038,DMCVTTR99M42A578
473,Riccardo,Moretti,1988-10-29 21:17:17.098038,MRTTRCCRD88R69A579
474,Vittoria,Silvestri,1972-06-18 21:17:17.098038,SLVSTRVTTR72H58A580
475,Roberto,Rinaldi,1991-06-04 21:17:17.098038,RNLDRBRT91H44A584
476,Vittoria,Montanari,1967-04-26 21:17:17.098038,MNTNRVTTR67D26A586
477,Rocco,Caruso,1998-05-29 21:17:17.098038,CRSRCC98E69A581
478,Vittoria,Gatti,1989-01-21 21:17:17.098038,GTTVTTR89A61A587
479,Rodolfo,Battaglia,1989-11-10 21:17:17.098038,BTTGLRDLF89S50A588
480,Vittoria,Silvestri,2002-02-10 21:17:17.098038,SLVSTRVTTR02B10A590
481,Rocco,Palumbo,1998-09-23 21:17:17.098038,PLMBRCC98P63A589
482,Vittoria,Fiore,1977-07-26 21:17:17.098038,FRVTTR77L66A591
483,Rolando,Sartori,1965-03-12 21:17:17.098038,SRTRRLND65C12A592
484,Vittoria,Damico,1999-12-30 21:17:17.098038,DMCVTTR99T70A593
485,Romano,Villa,2003-01-25 21:17:17.098038,VLLRMN03A65A594
486,Vittoria,Coppola,1973-06-10 21:17:17.098038,CPPLVTTR73H50A597
487,Romeo,Farina,1977-08-05 21:17:17.098038,FRNRM77M45A599
488,Vittoria,Lombardo,1993-09-01 21:17:17.098038,LMBRDVTTR93P41A600
489,Romualdo,De Santis,1993-10-10 21:17:17.098038,DSNTSRMLD93R10A601
490,Vittoria,Bernardi,1988-10-31 21:17:17.098038,BRNRDVTTR88R31A603
491,Rosario,Fiore,1994-05-01 21:17:17.098038,FRRSR94E41A604
492,Vittoria,Mancini,1974-07-03 21:17:17.098038,MNCNVTTR74L3A605
493,Ruggero,Rizzo,1966-11-27 21:17:17.098038,RZZRGGR66S67A606
494,Vittoria,Mariani,1982-03-03 21:17:17.098038,MRNVTTR82C3A607
495,Salvatore,Carbone,1984-09-09 21:17:17.098038,CRBNSLVTR84P49A610
496,Vittoria,Ruggiero,1991-07-14 21:17:17.098038,RGGRVTTR91L54A612
497,Samuele,Sorrentino,1994-12-20 21:17:17.098038,SRRNTNSML94T60A613
498,Vittoria,Ferro,1998-12-18 21:17:17.098038,FRRVTTR98T58A614
499,Sandro,Fabbri,1988-09-13 21:17:17.098038,FBBRSNDR88P13A615
500,Vittoria,Rossi,1983-05-03 21:17:17.098038,RSSVTTR83E3A616
501,Santino,Russo,1995-05-31 21:17:17.098038,RSSSNTN95E71A617
502,Vittoria,Ferrari,1967-04-02 21:17:17.098038,FRRRVTTR67D2A618
503,Santo,Esposito,1997-03-07 21:17:17.098038,SPSTSNT97C47A619
504,Vittoria,Bianchi,2005-04-19 21:17:17.098038,BNCHVTTR05D19A621
505,Sebastiano,Romano,1965-09-22 21:17:17.098038,RMNSBSTN65P62A625
506,Vittoria,Colombo,1971-01-07 21:17:17.098038,CLMBVTTR71A7A626
507,Secondo,Ricci,2002-03-05 21:17:17.098038,RCCSCND02C5M401
508,Vittoria,Marino,1979-04-21 21:17:17.098038,MRNVTTR79D61A628
509,Sergio,Greco,1971-06-30 21:17:17.098038,GRCSRG71H70A629
510,Vittoria,Bruno,1985-03-10 21:17:17.098038,BRNVTTR85C50A630
511,Silvano,Gallo,1984-10-25 21:17:17.098038,GLLSLVN84R25A631
512,Vittoria,Conti,2000-04-21 21:17:17.098038,CNTVTTR00D21A632
513,Silverio,De Luca,2000-07-11 21:17:17.098038,DLCSLVR00L51M408
514,Vittoria,Costa,1969-10-11 21:17:17.098038,CSTVTTR69R51A634
515,Siro,Mancini,2005-06-29 21:17:17.098038,MNCNSR05H69A635
516,Vittoria,Rizzo,1964-04-02 21:17:17.098038,RZZVTTR64D42A637
517,Stefano,Lombardi,1974-08-02 21:17:17.098038,LMBRDSTFN74M42A638
518,Vittoria,Moretti,1965-06-19 21:17:17.098038,MRTTVTTR65H19A640
519,Taddeo,Barbieri,1984-08-16 21:17:17.098038,BRBRTDD84M16A643
520,Vittoria,Fontana,1978-01-01 21:17:17.098038,FNTNVTTR78A41M433
521,Terenzio,Santoro,1992-08-18 21:17:17.098038,SNTRTRNZ92M18A646
522,Vittoria,Mariani,1971-03-19 21:17:17.098038,MRNVTTR71C19A647
523,Tiberio,Rinaldi,1976-06-30 21:17:17.098038,RNLDTBR76H70A650
524,Vittoria,Caruso,1985-05-20 21:17:17.098038,CRSVTTR85E60A651
525,Tiburzio,Ferrara,2003-12-30 21:17:17.098038,FRRRTBRZ03T30A652
526,Vittoria,Galli,1976-11-27 21:17:17.098038,GLLVTTR76S27A653
527,Timoteo,Martini,1964-08-04 21:17:17.098038,MRTNTMT64M44A655
528,Vittoria,Leone,1965-05-18 21:17:17.098038,LNVTTR65E18A656
529,Tito,Gatti,2002-09-23 21:17:17.098038,GTTTT02P63A657
530,Vittoria,Bianco,1996-08-04 21:17:17.098038,BNCVTTR96M44A658
531,Tommaso,Fabbri,1963-12-14 21:17:17.098038,FBBRTMMS63T54A660
532,Vittoria,Sartori,2001-08-30 21:17:17.098038,SRTRVTTR01M70A661
533,Tonino,Monti,1999-06-18 21:17:17.098038,MNTTNN99H58A662
534,Vittoria,Villa,1987-02-12 21:17:17.098038,VLLVTTR87B52A663
535,Ubaldo,Amato,1978-03-30 21:17:17.098038,MTBLD78C70A664
536,Vittoria,Marini,1999-05-07 21:17:17.098038,MRNVTTR99E47A665
537,Uberto,De Santis,1999-12-25 21:17:17.098038,DSNTSBRT99T25A666
538,Vittoria,Palumbo,1978-02-04 21:17:17.098038,PLMBVTTR78B4A667
539,Ugo,Bernardi,2003-09-19 21:17:17.098038,BRNRDG03P59A668
540,Vittoria,Fiore,1997-11-01 21:17:17.098038,FRVTTR97S41A669
541,Ulisse,Farina,1993-08-21 21:17:17.098038,FRNLSS93M61A670
542,Vittoria,Ferri,1996-01-06 21:17:17.098038,FRRVTTR96A46A671
543,Urbano,Pellegrini,1981-11-19 21:17:17.098038,PLLGRNRBN81S59A673
544,Vittoria,Damico,1984-03-09 21:17:17.098038,DMCVTTR84C9A674
545,Valentino,Basile,1992-04-23 21:17:17.098038,BSLVLNTN92D23A676
546,Vittoria,Rossetti,1969-11-29 21:17:17.098038,RSSTTVTTR69S29A677
547,Valerio,Graziani,1980-08-30 21:17:17.098038,GRZNVLR80M30A678
548,Vittoria,Palmieri,1968-03-17 21:17:17.098038,PLMRVTTR68C17A681
549,Vanni,Donati,1985-10-09 21:17:17.098038,DNTVNN85R49A683
550,Vittoria,Battaglia,1984-05-04 21:17:17.098038,BTTGLVTTR84E44A684
551,Vincenzo,Martino,1976-01-11 21:17:17.098038,MRTNVNCNZ76A11A686
552,Vittoria,Rizzi,1984-03-18 21:17:17.098038,RZZVTTR84C18A687
553,Vitale,Neri,1966-01-19 21:17:17.098038,NRVTL66A19A689
554,Vittoria,Vitale,1991-07-09 21:17:17.098038,VTLVTTR91L9A690
555,Vittorio,De Angelis,1992-06-08 21:17:17.098038,DNGLSVTTR92H8A691
556,Vittoria,Serra,1967-03-03 21:17:17.098038,SRRVTTR67C43A692
557,Vittore,Coppola,2001-03-17 21:17:17.098038,CPPLVTTR01C17A694
558,Vittoria,Testa,1994-06-16 21:17:17.098038,TSTVTTR94H56A696
559,Zaccheo,Piazza,2001-04-27 21:17:17.098038,PZZZCCH01D67A697
560,Vittoria,Ferraro,1997-10-15 21:17:17.098038,FRRRVTTR97R55A698
561,Zaccaria,Valentini,1970-03-17 21:17:17.098038,VLNTNZCCR70C57A699
562,Vittoria,Bianchini,1982-07-23 21:17:17.098038,BNCHNVTTR82L23A700
563,Mario,Benedetti,2004-08-06 21:17:17.098038,BNDTTMR04M46A702
564,Sofia,Parisi,1976-01-27 21:17:17.098038,PRSSF76A27A703
565,Francesco,Sacco,1996-10-25 21:17:17.098038,SCCFRNCSC96R65A706
566,Giulia,De Rosa,1993-06-09 21:17:17.098038,DRSGL93H49A704
567,Leonardo,Ferretti,1974-03-09 21:17:17.098038,FRRTTLNRD74C49A707
568,Chiara,Morelli,1990-05-11 21:17:17.098038,MRLLCHR90E11A708
569,Luca,Russo,1993-11-03 21:17:17.098038,RSSLC93S43A709
570,Martina,Contini,1988-01-22 21:17:17.098038,CNTNMRTN88A62A710
571,Lorenzo,Mazzoli,1999-10-06 21:17:17.098038,MZZLLRNZ99R46A712
572,Aurora,Colombo,1992-02-02 21:17:17.098038,CLMBRR92B2A713
573,Andrea,Mancini,1965-11-27 21:17:17.098038,MNCNNDR65S27A714
574,Alice,Rosati,2001-03-09 21:17:17.098038,RSTLC01C9A716
575,Matteo,De Luca,1986-04-24 21:17:17.098038,DLCMTT86D64A717
576,Emma,Costa,1994-06-23 21:17:17.098038,CSTMM94H63A718
577,Gabriele,Gallo,2000-12-19 21:17:17.098038,GLLGBRL00T59A719
578,Greta,Santoro,1964-12-29 21:17:17.098038,SNTRGRT64T29A721
579,Alessandro,Caputo,1986-08-30 21:17:17.098038,CPTLSSNDR86M30A722
580,Giorgia,D'Angelo,1990-09-30 21:17:17.098038,DNGLGRG90P30A725
581,Giuseppe,Benedetto,1994-12-22 21:17:17.098038,BNDTTGSPP94T62A728
582,Valentina,Marchetti,1988-04-25 21:17:17.098038,MRCHTTVLNTN88D25A729
583,Edoardo,D'Amico,1967-10-01 21:17:17.098038,DMCDRD67R1A730
584,Elena,Moretti,1975-08-30 21:17:17.098038,MRTTLN75M70A731
585,Giovanni,Silvestri,2005-06-02 21:17:17.098038,SLVSTRGVNN05H42A732
586,Beatrice,Rinaldi,1989-03-26 21:17:17.098038,RNLDBTRC89C26A733
587,Davide,Montanari,1989-10-08 21:17:17.098038,MNTNRDVD89R8A734
588,Giuliana,Caruso,1975-11-24 21:17:17.098038,CRSGLN75S24A735
589,Federico,Gatti,1967-10-08 21:17:17.098038,GTTFDRC67R48A736
590,Sara,Battaglia,1987-05-10 21:17:17.098038,BTTGLSR87E50A737
591,Alessio,Silvestri,1977-10-18 21:17:17.098038,SLVSTRLSS77R58A740
592,Eleonora,Palumbo,1989-01-07 21:17:17.098038,PLMBLNR89A47A739
593,Antonio,Fiore,1998-05-09 21:17:17.098038,FRNTN98E9A738
594,Vittoria,Sartori,2004-08-31 21:17:17.098038,SRTRVTTR04M71A741
595,Tommaso,Damico,1970-06-14 21:17:17.098038,DMCTMMS70H54A742
596,Francesca,Villa,1992-05-09 21:17:17.098038,VLLFRNCSC92E49A743
597,Simone,Coppola,1988-06-04 21:17:17.098038,CPPLSMN88H4M335
598,Carolina,Farina,1973-03-16 21:17:17.098038,FRNCRLN73C56A745
599,Marco,Lombardo,1979-04-24 21:17:17.098038,LMBRDMRC79D24A746
600,Chiaretta,Mariani,1978-09-07 21:17:17.098038,MRNCHRTT78P47A747
601,Filippo,Ferri,1996-06-06 21:17:17.098038,FRRFLPP96H46A749
602,Teresa,Monti,1986-12-25 21:17:17.098038,MNTTRS86T25A750
603,Michele,Neri,1965-04-07 21:17:17.098038,NRMCHL65D47A751
604,Angelica,Pellegrini,1983-05-26 21:17:17.098038,PLLGRNNGLC83E66A752
605,Mattia,Basile,1974-08-01 21:17:17.098038,BSLMTT74M41M294
606,Caterina,Rossetti,1977-03-03 21:17:17.098038,RSSTTCTRN77C3A755
607,Stefano,Graziani,1965-02-23 21:17:17.098038,GRZNSTFN65B23A756
608,Ludovica,Palmieri,1995-05-19 21:17:17.098038,PLMRLDVC95E59A757
609,Christian,Donati,1988-03-22 21:17:17.098038,DNTCHRSTN88C62A759
610,Irene,Martino,1979-04-02 21:17:17.113702,MRTNRN79D42A762
611,Niccolò,Rizzi,1984-06-18 21:17:17.113702,RZZNCCL84H18A763
612,Rebecca,Vitale,1965-10-27 21:17:17.113702,VTLRBCC65R67A761
613,Raffaele,De Angelis,1997-10-29 21:17:17.113702,DNGLSRFFL97R29A765
614,Elisa,Serra,1998-08-23 21:17:17.113702,SRRLS98M23A764
615,Daniele,Testa,1974-04-17 21:17:17.113702,TSTDNL74D17A760
616,Veronica,Piazza,1980-02-16 21:17:17.113702,PZZVRNC80B16A766
617,Fabio,Ferraro,2000-07-04 21:17:17.113702,FRRRFB00L4A768
618,Gloria,Valentini,2003-11-18 21:17:17.113702,VLNTNGLR03S18A772
619,Paolo,Bianchini,1968-08-20 21:17:17.113702,BNCHNPL68M20A774
620,Benedetta,Benedetti,1992-05-31 21:17:17.113702,BNDTTBNDTT92E31A773
621,Enrico,Parisi,1965-10-20 21:17:17.113702,PRSNRC65R60A769
622,Adelaide,Sacco,1993-12-15 21:17:17.113702,SCCDLD93T15A770
623,Manuel,De Rosa,1968-07-10 21:17:17.113702,DRSMNL68L50A776
624,Rosanna,Ferretti,1981-11-27 21:17:17.113702,FRRTTRSNN81S67A777
625,Vincenzo,Morelli,1980-11-28 21:17:17.113702,MRLLVNCNZ80S68A778
626,Marika,Lombardi,1968-07-29 21:17:17.113702,LMBRDMRK68L69A779
627,Valerio,Russo,1980-08-05 21:17:17.113702,RSSVLR80M5A780
628,Marta,Contini,1988-04-14 21:17:17.113702,CNTNMRT88D14A781
629,Cristiano,Mazzoli,1996-11-29 21:17:17.113702,MZZLCRSTN96S69A782
630,Isabella,Rosati,2005-09-05 21:17:17.113702,RSTSBLL05P45A783
631,Michele,De Luca,1993-06-20 21:17:17.113702,DLCMCHL93H60A784
632,Angelina,Costa,1997-12-17 21:17:17.113702,CSTNGLN97T17A785
633,Massimo,Gallo,1986-06-12 21:17:17.113702,GLLMSSM86H12A786
634,Benedetta,Santoro,1974-04-18 21:17:17.113702,SNTRBNDTT74D18A787
635,Renato,Caputo,1991-11-10 21:17:17.113702,CPTRNT91S10A788
636,Bianca,D'Angelo,1972-11-18 21:17:17.113702,DNGLBNC72S18A789
637,Salvatore,Benedetto,2001-07-31 21:17:17.113702,BNDTTSLVTR01L71A791
638,Carlotta,Marchetti,2003-12-19 21:17:17.113702,MRCHTTCRLTT03T19A792
639,Giulio,D'Amico,1979-07-04 21:17:17.113702,DMCGL79L44A793
640,Letizia,Moretti,2003-02-27 21:17:17.113702,MRTTLTZ03B67A794
641,Pietro,Silvestri,2003-10-23 21:17:17.113702,SLVSTRPTR03R63A795
642,Roberta,Rinaldi,1986-03-16 21:17:17.113702,RNLDRBRT86C16A796
643,Giorgio,Montanari,1996-02-25 21:17:17.113702,MNTNRGRG96B25A798
644,Alessia,Caruso,1997-11-14 21:17:17.113702,CRSLSS97S54A799
645,Danilo,Gatti,1965-10-03 21:17:17.113702,GTTDNL65R3A801
646,Elena,Battaglia,1992-03-24 21:17:17.113702,BTTGLLN92C64A802
647,Umberto,Silvestri,1970-05-01 21:17:17.113702,SLVSTRMBRT70E41A804
648,Aurora,Palumbo,1970-05-23 21:17:17.113702,PLMBRR70E63A805
649,Fernando,Fiore,1987-07-24 21:17:17.113702,FRFRNND87L24A809
650,Giuliana,Sartori,2000-09-13 21:17:17.113702,SRTRGLN00P53A810
651,Dario,Damico,1990-05-23 21:17:17.113702,DMCDR90E23A811
652,Ginevra,Villa,1972-05-01 21:17:17.113702,VLLGNVR72E41A812
653,Rocco,Coppola,1971-04-04 21:17:17.113702,CPPLRCC71D4A813
654,Carlotta,Farina,1974-05-12 21:17:17.113702,FRNCRLTT74E52A816
655,Gino,Lombardo,1988-05-19 21:17:17.113702,LMBRDGN88E19A817
656,Eleonora,De Santis,1995-03-17 21:17:17.113702,DSNTSLNR95C57A815
657,Renzo,Bernardi,1978-10-01 21:17:17.113702,BRNRDRNZ78R1A818
658,Serena,Fiore,1966-12-19 21:17:17.113702,FRSRN66T19A819
659,Dante,Mancini,1980-05-14 21:17:17.113702,MNCNDNT80E14A820
660,Gabriella,Rizzo,1981-10-18 21:17:17.113702,RZZGBRLL81R58A821
661,Giosuè,Mariani,1987-10-31 21:17:17.113702,MRNGS87R31A823
662,Giovanna,Carbone,1999-10-16 21:17:17.113702,CRBNGVNN99R16A825
663,Marcello,Ruggiero,1984-11-30 21:17:17.113702,RGGRMRCLL84S30A826
